study,year,location,state,rep,n_spray,brand_name,group,active_ingred,sev,yld
279,2015,PAULÍNIA,SP,3,3,Alto 100,DMI,cyproconazole,65,4217
279,2015,PAULÍNIA,SP,4,3,Alto 100,DMI,cyproconazole,65,4245
279,2015,PAULÍNIA,SP,1,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,30,4682
279,2015,PAULÍNIA,SP,2,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,35,4437
279,2015,PAULÍNIA,SP,3,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,28,4577
279,2015,PAULÍNIA,SP,4,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,35,4972
279,2015,PAULÍNIA,SP,1,3,BAS 702 F EC,,,30,5010
279,2015,PAULÍNIA,SP,2,3,BAS 702 F EC,,,30,4533
279,2015,PAULÍNIA,SP,3,3,BAS 702 F EC,,,30,4930
279,2015,PAULÍNIA,SP,4,3,BAS 702 F EC,,,28,4579
279,2015,PAULÍNIA,SP,1,3,BIX+PTZ+TFS 450 SC,,,30,5221
279,2015,PAULÍNIA,SP,2,3,BIX+PTZ+TFS 450 SC,,,30,4736
279,2015,PAULÍNIA,SP,3,3,BIX+PTZ+TFS 450 SC,,,27,4555
279,2015,PAULÍNIA,SP,4,3,BIX+PTZ+TFS 450 SC,,,25,4607
279,2015,PAULÍNIA,SP,1,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,30,5011
279,2015,PAULÍNIA,SP,2,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,30,4525
279,2015,PAULÍNIA,SP,3,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,30,4518
279,2015,PAULÍNIA,SP,4,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,25,4647
279,2015,PAULÍNIA,SP,1,3,FOLICUR,DMI,tebuconazole,55,4619
279,2015,PAULÍNIA,SP,2,3,FOLICUR,DMI,tebuconazole,57,4105
279,2015,PAULÍNIA,SP,3,3,FOLICUR,DMI,tebuconazole,55,4507
279,2015,PAULÍNIA,SP,4,3,FOLICUR,DMI,tebuconazole,50,4172
279,2015,PAULÍNIA,SP,1,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,30,4995
279,2015,PAULÍNIA,SP,2,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,30,4405
279,2015,PAULÍNIA,SP,3,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,30,4267
279,2015,PAULÍNIA,SP,4,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,27,4403
279,2015,PAULÍNIA,SP,1,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,30,5035
279,2015,PAULÍNIA,SP,2,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,35,4543
279,2015,PAULÍNIA,SP,3,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,30,4602
279,2015,PAULÍNIA,SP,4,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,35,4693
279,2015,PAULÍNIA,SP,1,3,NTX3900 formulado,,,65,4805
279,2015,PAULÍNIA,SP,2,3,NTX3900 formulado,,,60,4250
279,2015,PAULÍNIA,SP,3,3,NTX3900 formulado,,,60,4832
279,2015,PAULÍNIA,SP,4,3,NTX3900 formulado,,,50,4699
279,2015,PAULÍNIA,SP,1,3,OFA 061,,,70,4514
279,2015,PAULÍNIA,SP,2,3,OFA 061,,,60,4283
279,2015,PAULÍNIA,SP,3,3,OFA 061,,,60,4548
279,2015,PAULÍNIA,SP,4,3,OFA 061,,,60,4374
279,2015,PAULÍNIA,SP,1,3,OFA-R 0023/14,,,45,4368
279,2015,PAULÍNIA,SP,2,3,OFA-R 0023/14,,,45,4457
279,2015,PAULÍNIA,SP,3,3,OFA-R 0023/14,,,53,4231
279,2015,PAULÍNIA,SP,4,3,OFA-R 0023/14,,,50,4547
279,2015,PAULÍNIA,SP,1,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,40,4900
279,2015,PAULÍNIA,SP,2,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,37,4504
279,2015,PAULÍNIA,SP,3,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,37,4308
279,2015,PAULÍNIA,SP,4,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,40,4663
279,2015,PAULÍNIA,SP,1,3,PRIORI,QOI,azoxystrobina,65,4300
279,2015,PAULÍNIA,SP,2,3,PRIORI,QOI,azoxystrobina,65,3959
279,2015,PAULÍNIA,SP,3,3,PRIORI,QOI,azoxystrobina,60,3935
279,2015,PAULÍNIA,SP,4,3,PRIORI,QOI,azoxystrobina,60,4161
279,2015,PAULÍNIA,SP,1,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,50,4670
279,2015,PAULÍNIA,SP,2,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,50,4030
279,2015,PAULÍNIA,SP,3,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,55,4057
279,2015,PAULÍNIA,SP,4,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,50,4625
279,2015,PAULÍNIA,SP,1,3,CHECK,CHECK,CHECK,70,4100
279,2015,PAULÍNIA,SP,2,3,CHECK,CHECK,CHECK,70,3878
279,2015,PAULÍNIA,SP,3,3,CHECK,CHECK,CHECK,67,3746
279,2015,PAULÍNIA,SP,4,3,CHECK,CHECK,CHECK,70,4000
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,Alto 100,DMI,cyproconazole,73,2694.1
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,Alto 100,DMI,cyproconazole,70,2860.62
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,Alto 100,DMI,cyproconazole,70,2663.39
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,Alto 100,DMI,cyproconazole,75,2807.41
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,45,3777.55
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,45,3958.64
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,42,3683.13
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,45,4098.9
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,BAS 702 F EC,,,45,3723.46
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,BAS 702 F EC,,,40,3632.4
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,BAS 702 F EC,,,50,3626.26
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,BAS 702 F EC,,,45,3942.67
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,BIX+PTZ+TFS 450 SC,,,30,4089.66
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,BIX+PTZ+TFS 450 SC,,,28,3945.6
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,BIX+PTZ+TFS 450 SC,,,25,3904.44
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,BIX+PTZ+TFS 450 SC,,,34,4196.5
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,18,4390.29
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,15,4175.02
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,15,4278.09
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,20,4439.74
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,FOLICUR,DMI,tebuconazole,75,2840.61
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,FOLICUR,DMI,tebuconazole,75,2760.02
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,FOLICUR,DMI,tebuconazole,70,2898.93
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,FOLICUR,DMI,tebuconazole,75,2841.8
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,40,3790.9
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,38,3853.56
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,40,4034.34
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,43,4156.65
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,40,4030.28
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,40,3933.46
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,38,3706.27
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,44,3798.27
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,NTX3900 formulado,,,70,3439.67
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,NTX3900 formulado,,,65,3167.08
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,NTX3900 formulado,,,75,3357.82
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,NTX3900 formulado,,,70,3370.31
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,OFA 061,,,55,3579.61
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,OFA 061,,,50,3547.47
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,OFA 061,,,50,3706.88
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,OFA 061,,,50,3863.83
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,OFA-R 0023/14,,,75,3512.39
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,OFA-R 0023/14,,,73,3163.45
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,OFA-R 0023/14,,,70,3320.77
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,OFA-R 0023/14,,,75,3282.49
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,44,3588.01
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,40,3800.13
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,45,3842.43
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,45,3711.88
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,PRIORI,QOI,azoxystrobina,64,2703.18
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,PRIORI,QOI,azoxystrobina,60,3097.16
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,PRIORI,QOI,azoxystrobina,65,2732.66
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,PRIORI,QOI,azoxystrobina,65,2757.17
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,56,3388.32
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,60,3522.72
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,55,3572.29
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,55,3712.49
280,2015,SÃO GABRIEL DO OESTE,MS,1,3,CHECK,CHECK,CHECK,80,2498.41
280,2015,SÃO GABRIEL DO OESTE,MS,2,3,CHECK,CHECK,CHECK,82,2780.1
280,2015,SÃO GABRIEL DO OESTE,MS,3,3,CHECK,CHECK,CHECK,76,2479.27
280,2015,SÃO GABRIEL DO OESTE,MS,4,3,CHECK,CHECK,CHECK,82,2700.41
281,2016,CAFELÂNDIA,PR,1,3,Alto 100,DMI,cyproconazole,53.2,3092.1
281,2016,CAFELÂNDIA,PR,2,3,Alto 100,DMI,cyproconazole,58.6,2809.1
281,2016,CAFELÂNDIA,PR,3,3,Alto 100,DMI,cyproconazole,53.1,2718.9
281,2016,CAFELÂNDIA,PR,4,3,Alto 100,DMI,cyproconazole,55.2,2947.9
281,2016,CAFELÂNDIA,PR,1,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,42.9,3583.5
281,2016,CAFELÂNDIA,PR,2,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,45.9,3256.7
281,2016,CAFELÂNDIA,PR,3,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,43.3,3246.5
281,2016,CAFELÂNDIA,PR,4,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,33.8,3135.2
281,2016,CAFELÂNDIA,PR,1,3,BAS 702 F EC,,,33.4,2991.5
281,2016,CAFELÂNDIA,PR,2,3,BAS 702 F EC,,,46,3267.1
281,2016,CAFELÂNDIA,PR,3,3,BAS 702 F EC,,,42.6,3235.1
281,2016,CAFELÂNDIA,PR,4,3,BAS 702 F EC,,,38.2,3169.2
281,2016,CAFELÂNDIA,PR,1,3,BIX+PTZ+TFS 450 SC,,,33.2,3482
281,2016,CAFELÂNDIA,PR,2,3,BIX+PTZ+TFS 450 SC,,,43.1,3227.2
281,2016,CAFELÂNDIA,PR,3,3,BIX+PTZ+TFS 450 SC,,,42.1,3469.4
281,2016,CAFELÂNDIA,PR,4,3,BIX+PTZ+TFS 450 SC,,,32.7,3386.6
281,2016,CAFELÂNDIA,PR,1,3,DPX-R0G79,,,30.1,3725.2
281,2016,CAFELÂNDIA,PR,2,3,DPX-R0G79,,,37,3594.8
281,2016,CAFELÂNDIA,PR,3,3,DPX-R0G79,,,38.1,3761.3
281,2016,CAFELÂNDIA,PR,4,3,DPX-R0G79,,,26,3508.3
281,2016,CAFELÂNDIA,PR,1,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,36.1,3521.3
281,2016,CAFELÂNDIA,PR,2,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,37.7,3685.5
281,2016,CAFELÂNDIA,PR,3,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,31.9,3425.7
281,2016,CAFELÂNDIA,PR,4,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,27.7,3539.5
281,2016,CAFELÂNDIA,PR,1,3,FOLICUR,DMI,tebuconazole,51.7,2863
281,2016,CAFELÂNDIA,PR,2,3,FOLICUR,DMI,tebuconazole,50.2,2862.9
281,2016,CAFELÂNDIA,PR,3,3,FOLICUR,DMI,tebuconazole,50.3,2667.7
281,2016,CAFELÂNDIA,PR,4,3,FOLICUR,DMI,tebuconazole,50.1,3049.7
281,2016,CAFELÂNDIA,PR,1,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,36.9,3315.8
281,2016,CAFELÂNDIA,PR,2,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,29.6,3633.5
281,2016,CAFELÂNDIA,PR,3,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,44.8,3258.4
281,2016,CAFELÂNDIA,PR,4,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,29.3,3370.5
281,2016,CAFELÂNDIA,PR,1,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,47.2,3001.1
281,2016,CAFELÂNDIA,PR,2,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,51.1,3214.6
281,2016,CAFELÂNDIA,PR,3,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,56.7,3083.8
281,2016,CAFELÂNDIA,PR,4,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,44.6,2943.8
281,2016,CAFELÂNDIA,PR,1,3,MILF0675-13,,,41.9,3258.2
281,2016,CAFELÂNDIA,PR,2,3,MILF0675-13,,,31,3565.4
281,2016,CAFELÂNDIA,PR,3,3,MILF0675-13,,,42.1,3399.7
281,2016,CAFELÂNDIA,PR,4,3,MILF0675-13,,,38.6,3378
281,2016,CAFELÂNDIA,PR,1,3,OFA 061,,,54.4,3039.9
281,2016,CAFELÂNDIA,PR,2,3,OFA 061,,,45.6,3309.9
281,2016,CAFELÂNDIA,PR,3,3,OFA 061,,,48.9,2904.7
281,2016,CAFELÂNDIA,PR,4,3,OFA 061,,,47.2,2905.7
281,2016,CAFELÂNDIA,PR,1,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,46.4,3143.6
281,2016,CAFELÂNDIA,PR,2,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,36.4,3380.3
281,2016,CAFELÂNDIA,PR,3,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,47,3264.8
281,2016,CAFELÂNDIA,PR,4,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,45.9,3093.9
281,2016,CAFELÂNDIA,PR,1,3,PRIORI,QOI,azoxystrobina,46.1,3230
281,2016,CAFELÂNDIA,PR,2,3,PRIORI,QOI,azoxystrobina,61.7,2778
281,2016,CAFELÂNDIA,PR,3,3,PRIORI,QOI,azoxystrobina,56.7,2874.6
281,2016,CAFELÂNDIA,PR,4,3,PRIORI,QOI,azoxystrobina,49.8,2809
281,2016,CAFELÂNDIA,PR,1,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,50,2987.1
281,2016,CAFELÂNDIA,PR,2,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,52,2985.4
281,2016,CAFELÂNDIA,PR,3,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,45.7,2807.9
281,2016,CAFELÂNDIA,PR,4,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,43.3,3034.4
281,2016,CAFELÂNDIA,PR,1,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,46.9,3475
281,2016,CAFELÂNDIA,PR,2,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,50,3210.7
281,2016,CAFELÂNDIA,PR,3,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,39.8,3366.8
281,2016,CAFELÂNDIA,PR,4,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,37,3149.7
281,2016,CAFELÂNDIA,PR,1,3,CHECK,CHECK,CHECK,59.6,2747.7
281,2016,CAFELÂNDIA,PR,2,3,CHECK,CHECK,CHECK,57.7,2598.7
281,2016,CAFELÂNDIA,PR,3,3,CHECK,CHECK,CHECK,58.4,2554.8
281,2016,CAFELÂNDIA,PR,4,3,CHECK,CHECK,CHECK,55.4,2785.5
281,2016,CAFELÂNDIA,PR,1,3,"UPL 2000 1,75",,,42.4,3109
281,2016,CAFELÂNDIA,PR,2,3,"UPL 2000 1,75",,,51.9,3221.5
281,2016,CAFELÂNDIA,PR,3,3,"UPL 2000 1,75",,,43.4,2984.8
281,2016,CAFELÂNDIA,PR,4,3,"UPL 2000 1,75",,,44.2,3095.2
281,2016,CAFELÂNDIA,PR,1,3,"UPL 2000 2,0",,,41.7,3276.3
281,2016,CAFELÂNDIA,PR,2,3,"UPL 2000 2,0",,,31.8,3583.2
281,2016,CAFELÂNDIA,PR,3,3,"UPL 2000 2,0",,,44.2,3414.8
281,2016,CAFELÂNDIA,PR,4,3,"UPL 2000 2,0",,,37.6,3331.2
282,2016,LONDRINA,PR,1,3,Alto 100,DMI,cyproconazole,61,2238
282,2016,LONDRINA,PR,2,3,Alto 100,DMI,cyproconazole,57.5,2480
282,2016,LONDRINA,PR,3,3,Alto 100,DMI,cyproconazole,39,2792
282,2016,LONDRINA,PR,4,3,Alto 100,DMI,cyproconazole,62.5,2221
282,2016,LONDRINA,PR,1,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,33,2434
282,2016,LONDRINA,PR,2,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,35,2626
282,2016,LONDRINA,PR,3,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,25.5,2424
282,2016,LONDRINA,PR,4,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,23,2525
282,2016,LONDRINA,PR,1,3,BAS 702 F EC,,,22,2875
282,2016,LONDRINA,PR,2,3,BAS 702 F EC,,,18,2939
282,2016,LONDRINA,PR,3,3,BAS 702 F EC,,,14.5,3238
282,2016,LONDRINA,PR,4,3,BAS 702 F EC,,,9,3007
282,2016,LONDRINA,PR,1,3,BIX+PTZ+TFS 450 SC,,,19.5,3432
282,2016,LONDRINA,PR,2,3,BIX+PTZ+TFS 450 SC,,,17,3046
282,2016,LONDRINA,PR,3,3,BIX+PTZ+TFS 450 SC,,,9.5,3125
282,2016,LONDRINA,PR,4,3,BIX+PTZ+TFS 450 SC,,,8.5,3395
282,2016,LONDRINA,PR,1,3,DPX-R0G79,,,14.5,3106
282,2016,LONDRINA,PR,2,3,DPX-R0G79,,,14,2742
282,2016,LONDRINA,PR,3,3,DPX-R0G79,,,9.5,3402
282,2016,LONDRINA,PR,4,3,DPX-R0G79,,,8.5,3418
282,2016,LONDRINA,PR,1,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,17.5,2391
282,2016,LONDRINA,PR,2,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,19,3039
282,2016,LONDRINA,PR,3,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,13,3345
282,2016,LONDRINA,PR,4,3,Elatus,QOI_SDHI,Azoxystrobin + Benzovindiflupir,12,3249
282,2016,LONDRINA,PR,1,3,FOLICUR,DMI,tebuconazole,66.5,2147
282,2016,LONDRINA,PR,2,3,FOLICUR,DMI,tebuconazole,62.5,2412
282,2016,LONDRINA,PR,3,3,FOLICUR,DMI,tebuconazole,62.5,2320
282,2016,LONDRINA,PR,4,3,FOLICUR,DMI,tebuconazole,57.5,2244
282,2016,LONDRINA,PR,1,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,25,2946
282,2016,LONDRINA,PR,2,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,23,2885
282,2016,LONDRINA,PR,3,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,23.5,2880
282,2016,LONDRINA,PR,4,3,FOX,QOI_DMI,trifloxystrobin + prothioconazole,17,3132
282,2016,LONDRINA,PR,1,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,36.5,2141
282,2016,LONDRINA,PR,2,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,26,2797
282,2016,LONDRINA,PR,3,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,22.5,2782
282,2016,LONDRINA,PR,4,3,Horos,QOI_DMI,Picoxystrobin+tebuconazole,26.5,2717
282,2016,LONDRINA,PR,1,3,MILF0675-13,,,25,2985
282,2016,LONDRINA,PR,2,3,MILF0675-13,,,23,2723
282,2016,LONDRINA,PR,3,3,MILF0675-13,,,24.5,2819
282,2016,LONDRINA,PR,4,3,MILF0675-13,,,24,2603
282,2016,LONDRINA,PR,1,3,OFA 061,,,36,2696
282,2016,LONDRINA,PR,2,3,OFA 061,,,37,2475
282,2016,LONDRINA,PR,3,3,OFA 061,,,39.5,2400
282,2016,LONDRINA,PR,4,3,OFA 061,,,55,2661
282,2016,LONDRINA,PR,1,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,29.5,2577
282,2016,LONDRINA,PR,2,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,34.5,2851
282,2016,LONDRINA,PR,3,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,33.5,3028
282,2016,LONDRINA,PR,4,3,Orkestra ,QOI_SDHI,pyraclostrobin + fluxapyroxad,29.5,2955
282,2016,LONDRINA,PR,1,3,PRIORI,QOI,azoxystrobina,57.5,1998
282,2016,LONDRINA,PR,2,3,PRIORI,QOI,azoxystrobina,62.5,2145
282,2016,LONDRINA,PR,3,3,PRIORI,QOI,azoxystrobina,43,2606
282,2016,LONDRINA,PR,4,3,PRIORI,QOI,azoxystrobina,53.5,2281
282,2016,LONDRINA,PR,1,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,41,2275
282,2016,LONDRINA,PR,2,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,36.5,2475
282,2016,LONDRINA,PR,3,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,42.5,2450
282,2016,LONDRINA,PR,4,3,Priori Xtra,QOI_DMI,azoxystrobina + cyproconazole,40,2566
282,2016,LONDRINA,PR,1,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,40,2537
282,2016,LONDRINA,PR,2,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,30.5,2473
282,2016,LONDRINA,PR,3,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,20.5,3127
282,2016,LONDRINA,PR,4,3,SphereMax,QOI_DMI,trifloxystrobin + cyproconazole,24.5,2340
282,2016,LONDRINA,PR,1,3,CHECK,CHECK,CHECK,67.5,1802
282,2016,LONDRINA,PR,2,3,CHECK,CHECK,CHECK,68.5,1867
282,2016,LONDRINA,PR,3,3,CHECK,CHECK,CHECK,67.5,2171
282,2016,LONDRINA,PR,4,3,CHECK,CHECK,CHECK,62.5,2256
282,2016,LONDRINA,PR,1,3,"UPL 2000 1,75",,,25.5,2684
282,2016,LONDRINA,PR,2,3,"UPL 2000 1,75",,,18,2656
282,2016,LONDRINA,PR,3,3,"UPL 2000 1,75",,,18.5,2884
282,2016,LONDRINA,PR,4,3,"UPL 2000 1,75",,,24.5,2730
282,2016,LONDRINA,PR,1,3,"UPL 2000 2,0",,,23.5,2675
282,2016,LONDRINA,PR,2,3,"UPL 2000 2,0",,,22.5,2736
282,2016,LONDRINA,PR,3,3,"UPL 2000 2,0",,,28.5,2970
282,2016,LONDRINA,PR,4,3,"UPL 2000 2,0",,,26,2512
283,2016,CHAPADÃO DO SUL,MS,1,3,Alto 100,DMI,cyproconazole,2.5,3484
283,2016,CHAPADÃO DO SUL,MS,2,3,Alto 100,DMI,cyproconazole,1,3637
283,2016,CHAPADÃO DO SUL,MS,3,3,Alto 100,DMI,cyproconazole,4,3509
283,2016,CHAPADÃO DO SUL,MS,4,3,Alto 100,DMI,cyproconazole,2.5,3735
283,2016,CHAPADÃO DO SUL,MS,1,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,0.5,3893
283,2016,CHAPADÃO DO SUL,MS,2,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,0.5,3677
283,2016,CHAPADÃO DO SUL,MS,3,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,0.5,3870
283,2016,CHAPADÃO DO SUL,MS,4,3,Aproach Prima,QOI_DMI,picoxystrobin + cyproconazole,4,3791
283,2016,CHAPADÃO DO SUL,MS,1,3,BAS 702 F EC,,,0,3829
283,2016,CHAPADÃO DO SUL,MS,2,3,BAS 702 F EC,,,0,4158
283,2016,CHAPADÃO DO SUL,MS,3,3,BAS 702 F EC,,,0,3953
283,2016,CHAPADÃO DO SUL,MS,4,3,BAS 702 F EC,,,0,4124
283,2016,CHAPADÃO DO SUL,MS,1,3,BIX+PTZ+TFS 450 SC,,,0,3996
283,2016,CHAPADÃO DO SUL,MS,2,3,BIX+PTZ+TFS 450 SC,,,1,4048
